,name,legislature,iniciative,type,principal,secondary,abstract,status_date1,status1,status_notes1,status date,status,notes,authors,link,combined,topic_polit_electoral_part,topic_salud_atencion_calid,topic_nacion_cultural_patrimoni,topic_educ_superior_institu,topic_delit_sexual_penal,topic_congres_republ_legal,topic_public_servidor_territorial,topic_derech_human_aliment,topic_decret_2020_emergent,topic_servici_transport_social,topic_laboral_contrat_digital,topic_distrit_turist_especial,topic_fuerz_polic_militar,topic_rural_campesin_tierr,topic_justici_judicial_proces,topic_pension_vejez_riesg,topic_agropecuari_sector_product,topic_republ_conveni_colombi,topic_niñ_adolescent_menor,topic_paz_deb_especial,topic_ambiental_miner_sancionatori,topic_famili_proteccion_muj,topic_articul_codig_civil,topic_profesion_etic_profesional,topic_segur_vial_transit,topic,dates,dates end,real status,reason
10,Por medio del cual se crea un marco legal para una política migratoria integral y de largo plazo. [Política migratoria],Jul 2019 - Jul 2020,Legislativa,Proyecto de Ley,Política Internacional,Administración pública,"La presente ley tiene por objeto establecer el marco legal para la formulación, implementación y mejora continua de una política integral migratoria que propenda por una migración regular, ordenada y segura en el territorio nacional colombiano.",7/20/2019,Radicado - Gaceta: S/N,Sin anotaciones,10/27/2020,Aprobado Segundo Debate - Gaceta: 1547/20,Plenaria Senado,"Edgar Jesús Díaz Contreras, Alfredo Rafael Deluque Zuleta, Neyla Ruiz Correa, Andrés Cristo Bustos, Andrés García Zuccardi",ppor-medio-del-cual-se-crea-un-marco-legal-para-una-politica-migratoria-integral-y-de-largo-plazo-politica-migratoria/9986,"Por medio del cual se crea un marco legal para una política migratoria integral y de largo plazo. [Política migratoria] La presente ley tiene por objeto establecer el marco legal para la formulación, implementación y mejora continua de una política integral migratoria que propenda por una migración regular, ordenada y segura en el territorio nacional colombiano.",3.700780304,0.5138191326,0.1091542008,0.9880707467,0,1.775358432,0,0,0.831039168,0,0.4675342957,0,0.8575603014,0.7167282527,0,0,0.8000029623,1.61443478,0,0.006539180217,0.2418164037,2.770764373,0,0,9.209822106,topic_segur_vial_transit,2019-07-20,2020-10-27,Sanctioned,Law
11,Por medio del cual se adiciona la Ley 599 del 2000 – Código Penal y se dictan otras disposiciones. [Sanciona el acoso sexual en espacio público],Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,Justicia,Mujer,La presente ley tiene por objeto sancionar el acoso sexual en espacio público o semipúblico en todo el territorio nacional. El Gobierno Nacional y los entes territoriales implementaran campañas de concientización sobre el acoso sexual en espacio público o semipúblico como un comportamiento manifiesto de violencia contra la mujer en espacios públicos o de acceso público y sobre el contenido de la presente Ley.,9/10/2020,Radicado - Gaceta: S/N,Sin anotaciones,12/3/2020,Retirado por el Autor - Gaceta: S/N,Art 155 Ley 5 de 1992,"Ángela María Robledo Gómez, Karina Estefanía Rojano Palacio, Karen Violette Cure Corcione, Flora Perdomo Andrade, Elizabeth Jaypang Díaz, Harry Giovanny González García, Jezmi Lizeth Barraza Arraut, Martha Patricia Villalba Hodwalker, Mónica Liliana Valencia Montaña, Astrid Sánchez Montes De Oca, Mónica María Raigoza Morales, Sara Elena Piedrahita Lyons, Norma Hurtado Sánchez, Yenica Sugein Acosta Infante, Diela Liliana Benavides Solarte, Luvi Katherine Miranda Peña",ppor-medio-del-cual-se-adiciona-la-ley-599-del-2000--codigo-penal-y-se-dictan-otras-disposiciones-sanciona-el-acoso-sexual-en-espacio-publico/11266,Por medio del cual se adiciona la Ley 599 del 2000 – Código Penal y se dictan otras disposiciones. [Sanciona el acoso sexual en espacio público] La presente ley tiene por objeto sancionar el acoso sexual en espacio público o semipúblico en todo el territorio nacional. El Gobierno Nacional y los entes territoriales implementaran campañas de concientización sobre el acoso sexual en espacio público o semipúblico como un comportamiento manifiesto de violencia contra la mujer en espacios públicos o de acceso público y sobre el contenido de la presente Ley.,0,0,0.4541194852,0,11.01810092,0,10.94682673,0,0,0,0,0,1.015501469,0.5096745987,0,0,0.3787477775,0.01615364638,0,0,0,1.698217187,1.280716904,0.02223621359,1.272811173,topic_delit_sexual_penal,2020-09-10,2020-12-03,Archived,Author's Withdrawal
12,"Por medio del cual se reglamenta la metodología para graduar y calcular las multas a imponer por parte de la Superintendencia de Servicios Públicos Domiciliarios; la proporcionalidad y razonabilidad de la sanción por infracciones relacionadas con el servicio de energía eléctrica, acueducto, alcantarillado, aseo y gas y se dictan otras disposiciones. [Reglamenta la metodología para calcular multas de la Superintendencia de Servicios Públicos Domiciliarios]",Jul  2021 - Jul 2022,Legislativa,Proyecto de Ley,Servicios Públicos,Economía,"El presente proyecto buscar sancionar con mayor rigurosidad las empresas de servicios públicos domiciliarios, así como las personas naturales mediante una reforma a las sanciones mínimas que se imponen, con el fin de eliminar abusos arbitrarios en contra de los consumidores.",7/24/2021,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2022,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,Sandra Liliana Ortiz Nova,ppor-medio-del-cual-se-reglamenta-la-metodologia-para-graduar-y-calcular-las-multas-a-imponer-por-parte-de-la-superintendencia-de-servicios-publicos-domiciliarios-la-proporcionalidad-y-razonabilidad-de-la-sancion-por-infracciones-relacionadas-con-el-servicio-de-energia-electrica-acueducto-alcantarillado-aseo-y-gas-y-se-dictan-otras-disposiciones-reglamenta-la-metodologia-para-calcular-multas-de-la-superintendencia-de-servicios-publicos-domiciliarios/12034,"Por medio del cual se reglamenta la metodología para graduar y calcular las multas a imponer por parte de la Superintendencia de Servicios Públicos Domiciliarios; la proporcionalidad y razonabilidad de la sanción por infracciones relacionadas con el servicio de energía eléctrica, acueducto, alcantarillado, aseo y gas y se dictan otras disposiciones. [Reglamenta la metodología para calcular multas de la Superintendencia de Servicios Públicos Domiciliarios] El presente proyecto buscar sancionar con mayor rigurosidad las empresas de servicios públicos domiciliarios, así como las personas naturales mediante una reforma a las sanciones mínimas que se imponen, con el fin de eliminar abusos arbitrarios en contra de los consumidores.",0,0,0,0,1.092781378,0,4.65545673,0.2364502133,0,16.23828409,0,0,0,0,0,0,0,0,0,0,0.004751892934,0,0.909344798,0,0,topic_servici_transport_social,2021-07-24,2022-06-20,Archived,Transit of Legislation
13,Por medio de la cual se prohíbe la maternidad subrogada con fines de lucro en Colombia y se reglamenta en otros casos. [Prohíbe la maternidad subrogada],Jul 2018 - Jul 2019,Legislativa,Proyecto de Ley,Familia,Seguridad Social y salud,"La presente ley tiene por objeto prohibir la práctica de la maternidad subrogada con fines de lucro, y regularla para parejas colombianas que presenten incapacidad biológica para concebir. Esto, mediante la protección de los derechos a la dignidad, intimidad, igualdad, autonomía, y la protección del que está por nacer.",8/1/2018,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2019,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"María Del Rosario Guerra De La Espriella, Santiago Valencia González",ppor-medio-de-la-cual-se-prohibe-la-maternidad-subrogada-con-fines-de-lucro-en-colombia-y-se-reglamenta-en-otros-casos-prohibe-la-maternidad-subrogada/9475,"Por medio de la cual se prohíbe la maternidad subrogada con fines de lucro en Colombia y se reglamenta en otros casos. [Prohíbe la maternidad subrogada] La presente ley tiene por objeto prohibir la práctica de la maternidad subrogada con fines de lucro, y regularla para parejas colombianas que presenten incapacidad biológica para concebir. Esto, mediante la protección de los derechos a la dignidad, intimidad, igualdad, autonomía, y la protección del que está por nacer.",0,0,0.1858730528,0.2674595462,1.670009599,0,0,4.875235491,0,0.2807968804,0,0.01096761775,0.05903623454,0,0,0,0,0.7858532711,0,0,0,9.275795462,0,0.7964861083,0,topic_famili_proteccion_muj,2018-08-01,2019-06-20,Archived,Transit of Legislation
14,Por medio de la cual se adoptan medidas en materia de regulación de precios de los combustibles líquidos y se dictan otras disposiciones. [Precio gasolina],Jul 2019 - Jul 2020,Legislativa,Proyecto de Ley,Minas y energía,Economía,"El presente proyecto busca la verificación y revisión de la aplicación y composición de la metodología de cálculo del valor del ingreso al productor de los combustibles líquidos, así como las tarifas y márgenes asociados a la remuneración de toda la cadena de transporte, logística, comercialización y distribución de dichos combustibles que hacen parte del mercado regulado y el mecanismo de estabilización de los precios de referencia de venta al público de los combustibles regulados, con el fin de establecer política clara y transparente a la estructura del precio de los combustibles.",7/20/2019,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2020,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"Bérner León Zambrano Eraso, Soledad Tamayo Tamayo, Guillermo García Realpe, Daira De Jesús Galvis Méndez, Richard Alfonso Aguilar Villa, Amanda Rocío González Rodríguez, Alejandro Corrales Escobar, John Milton Rodríguez González, Eduardo Emilio Pacheco Cuello, Pablo Catatumbo Torres Victoria, Victoria Sandino Simanca Herrera, Sandra Ramírez Lobo Silva, Aída Yolanda Avella Esquivel, Jorge Enrique Robledo Castillo, Jesús Alberto Castilla Salazar, Antonio Eresmid Sanguino Páez, José Aulo Polo Narváez, Luis Iván Marulanda Gómez, Jorge Eduardo Londoño Ulloa, César Augusto Ortiz Zorro, Sandra Liliana Ortiz Nova",ppor-medio-de-la-cual-se-adoptan-medidas-en-materia-de-regulacion-de-precios-de-los-combustibles-liquidos-y-se-dictan-otras-disposiciones-precio-gasolina/9987,"Por medio de la cual se adoptan medidas en materia de regulación de precios de los combustibles líquidos y se dictan otras disposiciones. [Precio gasolina] El presente proyecto busca la verificación y revisión de la aplicación y composición de la metodología de cálculo del valor del ingreso al productor de los combustibles líquidos, así como las tarifas y márgenes asociados a la remuneración de toda la cadena de transporte, logística, comercialización y distribución de dichos combustibles que hacen parte del mercado regulado y el mecanismo de estabilización de los precios de referencia de venta al público de los combustibles regulados, con el fin de establecer política clara y transparente a la estructura del precio de los combustibles.",0.6707842013,0,0,0,0.1967980831,0.05358844116,1.686785705,0,0,1.318094406,0.05795697506,0,0,0.2794164401,0,0,8.753508919,0,0.218031277,0,0,0,0,0,0,topic_agropecuari_sector_product,2019-07-20,2020-06-20,Archived,Transit of Legislation
15,Por medio de la cual se establece la modalidad de trabajo alternativo virtual y se dictan otras disposiciones. [Establece el trabajo alternativo virtual],Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,Laboral,"Comunicaciones, medios y tecnologías de la información","La presente ley tiene por objeto promover la modalidad del trabajo virtual, como un mecanismo alternativo para que el trabajador desarrolle sus funciones o labores, mediante el uso de tecnologías, sin que se modifiquen las condiciones de trabajo inicialmente pactadas.",8/11/2020,Radicado - Gaceta: S/N,Sin anotaciones,11/27/2020,Publicada Ponencia Segundo Debate - Gaceta: 1390/20,Segundo debate,"Manuel Antonio Virgüez Piraquive, Aydeé Lizarazo Cubillos, Irma Luz Herrera Rodríguez, Carlos Eduardo Guevara Villabón",ppor-medio-de-la-cual-se-establece-la-modalidad-de-trabajo-alternativo-virtual-y-se-dictan-otras-disposiciones-establece-el-trabajo-alternativo-virtual/11011,"Por medio de la cual se establece la modalidad de trabajo alternativo virtual y se dictan otras disposiciones. [Establece el trabajo alternativo virtual] La presente ley tiene por objeto promover la modalidad del trabajo virtual, como un mecanismo alternativo para que el trabajador desarrolle sus funciones o labores, mediante el uso de tecnologías, sin que se modifiquen las condiciones de trabajo inicialmente pactadas.",0.03929778403,0,0,1.746612354,0,1.015218735,0.2482865785,0.02273073002,0.3092927256,0.6851145832,1.141711427,0,0,1.495516456,1.933197658,4.34704973,0,0,0.3231168469,0.7673729653,0,0.3196515045,0,0.5224345289,0,topic_pension_vejez_riesg,2020-08-11,2020-11-27,Archived,Transit of Legislation
16,"Por medio de la cual se establecen medidas de apoyo y orientación integral a la mujer durante el embarazo y puerperio, para prevenir el abandono de menores y se dictan otras disposiciones” - Ley de Refugios Seguros. [Apoyo a la mujer en embarazo]",Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,Mujer,Seguridad Social y salud,"La presente ley tiene por objeto mejorar y ampliar las medidas de apoyo, orientación psicosocial y jurídica a la mujer en etapa de embarazo y puerperio, con el fin de que la mujer en condición vulnerable reciba el mayor apoyo posible y se prevenga el abandono de menores de hasta cinco (5) meses de nacidos. Atención que se reforzará a través de las líneas únicas nacionales.",9/10/2020,Radicado - Gaceta: S/N,Sin anotaciones,10/19/2020,Concepto Institucional - Gaceta: 1134/20,Ministerio de Hacienda y Crédito Público,"Esperanza Andrade Serrano, Ángela Patricia Sánchez Leal, Emma Claudia Castellanos",ppor-medio-de-la-cual-se-establecen-medidas-de-apoyo-y-orientacion-integral-a-la-mujer-durante-el-embarazo-y-puerperio-para-prevenir-el-abandono-de-menores-y-se-dictan-otras-disposiciones--ley-de-refugios-seguros-apoyo-a-la-mujer-en-embarazo/11267,"Por medio de la cual se establecen medidas de apoyo y orientación integral a la mujer durante el embarazo y puerperio, para prevenir el abandono de menores y se dictan otras disposiciones” - Ley de Refugios Seguros. [Apoyo a la mujer en embarazo] La presente ley tiene por objeto mejorar y ampliar las medidas de apoyo, orientación psicosocial y jurídica a la mujer en etapa de embarazo y puerperio, con el fin de que la mujer en condición vulnerable reciba el mayor apoyo posible y se prevenga el abandono de menores de hasta cinco (5) meses de nacidos. Atención que se reforzará a través de las líneas únicas nacionales.",0,2.014405191,0,0,0,0,0,0,0.4983494689,0,0.1847807803,0,0.1218541282,0,0,0,0,0,1.912879213,0,0,21.13779689,0.9476452887,0,3.745995079,topic_famili_proteccion_muj,2020-09-10,2020-10-19,Archived,Transit of Legislation
17,"Por medio de la cual se crea la óptima acreditación de calidad en salud, se crean entidades de apoyo a la salud y se dictan otras disposiciones. [Acreditación de calidad en salud]",Jul  2021 - Jul 2022,Legislativa,Proyecto de Ley,Seguridad Social y salud,Administración pública,"La presente ley tiene por objeto crear la Optima Acreditación de Calidad en Salud de las Entidades Promotoras de Salud (EPS) y crear las Entidades de Apoyo a la Salud (EAS) para que se diferencien por el cumplimiento de los requisitos que establezca el Ministerio de Salud, con el fin de promover la calidad y buenas prácticas en la prestación del servicio de salud y transparencia en el manejo de los recursos.",8/2/2021,Radicado - Gaceta: S/N,Sin anotaciones,11/24/2021,Publicada Ponencia Primer Debate - Gaceta: 1692/21,Primer debate,,ppor-medio-de-la-cual-se-crea-la-optima-acreditacion-de-calidad-en-salud-se-crean-entidades-de-apoyo-a-la-salud-y-se-dictan-otras-disposiciones-acreditacion-de-calidad-en-salud/11523,"Por medio de la cual se crea la óptima acreditación de calidad en salud, se crean entidades de apoyo a la salud y se dictan otras disposiciones. [Acreditación de calidad en salud] La presente ley tiene por objeto crear la Optima Acreditación de Calidad en Salud de las Entidades Promotoras de Salud (EPS) y crear las Entidades de Apoyo a la Salud (EAS) para que se diferencien por el cumplimiento de los requisitos que establezca el Ministerio de Salud, con el fin de promover la calidad y buenas prácticas en la prestación del servicio de salud y transparencia en el manejo de los recursos.",0,29.71439945,0,0,0,0,1.24805418,0,0,1.235582499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,topic_salud_atencion_calid,2021-08-02,2021-11-24,Archived,Transit of Legislature
18,"Por medio del cual se aprueban el Protocolo relativo a una enmienda del Convenio sobre aviación civil internacional (artículo 50a), y el Protocolo relativo a una enmienda del Convenio sobre Aviación Civil Internacional (artículo 56), firmados en Montreal, Canadá, el 6 de octubre de 26 de 2016. [Enmiendas a los protocolos sobre Aviación Civil Internacional]",Jul 2020 - Jul 2021,Gubernamental,Proyecto de Ley,Política Internacional,Tránsito y transporte,La principal razón que justifica la necesidad y conveniencia de aprobar los Protocolos de enmienda de la Convención surge del constante aumento del número de Estados Miembros de la OACI y de la expansión y aumento de la importancia del transporte aéreo internacional para las economías nacionales de muchos Estados.,4/29/2021,Radicado - Gaceta: S/N,Sin anotaciones,6/25/2021,Publicada Ponencia Segundo Debate - Gaceta: 732/21,Segundo debate,"Ministra de Transporte. ángela María Orozco Gómez , Ministra de Relaciones Exteriores. Claudia Blum ",ppor-medio-del-cual-se-aprueban-el-protocolo-relativo-a-una-enmienda-del-convenio-sobre-aviacion-civil-internacional-articulo-50a-y-el-protocolo-relativo-a-una-enmienda-del-convenio-sobre-aviacion-civil-internacional-articulo-56-firmados-en-montreal-canada-el-6-de-octubre-de-26-de-2016-enmiendas-a-los-protocolos-sobre-aviacion-civil-internacional/11779,"Por medio del cual se aprueban el Protocolo relativo a una enmienda del Convenio sobre aviación civil internacional (artículo 50a), y el Protocolo relativo a una enmienda del Convenio sobre Aviación Civil Internacional (artículo 56), firmados en Montreal, Canadá, el 6 de octubre de 26 de 2016. [Enmiendas a los protocolos sobre Aviación Civil Internacional] La principal razón que justifica la necesidad y conveniencia de aprobar los Protocolos de enmienda de la Convención surge del constante aumento del número de Estados Miembros de la OACI y de la expansión y aumento de la importancia del transporte aéreo internacional para las economías nacionales de muchos Estados.",0,0,0,0,0,0,0,0,0,1.63777428,0,0,2.482048797,0,0.2111890201,0,0,17.09113466,0,0,0,0,9.145784617,0,0,topic_republ_conveni_colombi,2021-04-29,2021-06-25,Archived,Transit of Legislation
19,"Por medio del cual se prohíbe en el territorio nacional la exploración y/o explotación de los yacimientos no convencionales (YNC) de hidrocarburos y se dictan otras disposiciones. [Prohíbe la explotación de yacimientos no convencionales, YNC, fraking]",Jul 2018 - Jul 2019,Legislativa,Proyecto de Ley,Minas y energía,Medio Ambiente,"Prohíbase en el territorio nacional la exploración y explotación de los Yacimientos No Convencionales (YNC) de hidrocarburos como medida de protección del medio ambiente y la salud, y para prevenir conflictos socioambientales asociados a estas actividades.",8/1/2018,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2019,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"Pedro Leonidas Gómez Gómez, Pablo Catatumbo Torres Victoria, Wilmer Leal Pérez, León Fredy Muñoz Lopera, Julián Gallo Cubillos, Sandra Liliana Ortiz Nova, César Augusto Pachón Achury, María José Pizarro Rodríguez, Didier Lobo Chinchilla, Jorge Eduardo Londoño Ulloa, Victoria Sandino Simanca Herrera, Roy Leonardo Barreras Montealegre, Jorge Enrique Robledo Castillo, Luciano Grisales Londoño, Gustavo Bolívar Moreno, Edwing Fabián Díaz Plata, Alexánder López Maya, César Augusto Ortiz Zorro, David Ricardo Racero Mayorca, Antonio Eresmid Sanguino Páez, Guillermo García Realpe, Aída Yolanda Avella Esquivel, Jesús Alberto Castilla Salazar, Luis Iván Marulanda Gómez, Gustavo Francisco Petro Urrego, Juan Luis Castro Córdoba, Luvi Katherine Miranda Peña, Feliciano Valencia Medina, John Jairo Cárdenas Morán, Harry Giovanny González García, Juan Carlos Lozada Vargas, Iván Cepeda Castro, Angélica Lozano Correa",ppor-medio-del-cual-se-prohibe-en-el-territorio-nacional-la-exploracion-yo-explotacion-de-los-yacimientos-no-convencionales-ync-de-hidrocarburos-y-se-dictan-otras-disposiciones-prohibe-la-explotacion-de-yacimientos-no-convencionales-ync-fraking/9476,"Por medio del cual se prohíbe en el territorio nacional la exploración y/o explotación de los yacimientos no convencionales (YNC) de hidrocarburos y se dictan otras disposiciones. [Prohíbe la explotación de yacimientos no convencionales, YNC, fraking] Prohíbase en el territorio nacional la exploración y explotación de los Yacimientos No Convencionales (YNC) de hidrocarburos como medida de protección del medio ambiente y la salud, y para prevenir conflictos socioambientales asociados a estas actividades.",0,3.584383217,0.3959868648,0,0,0,0,0,0,0,0,0,2.298095463,0,0,0,0.09116632581,0,0.1140086089,0.3077216357,14.35660001,1.230897414,0,0,1.496191484,topic_ambiental_miner_sancionatori,2018-08-01,2019-06-20,Archived,Transit of Legislation
20,Por medio de la cual se modifica la Ley 1014 de 2006 y se dictan otras disposiciones.[Emprendimiento],Jul 2019 - Jul 2020,Legislativa,Proyecto de Ley,"Comercio, industria y turismo",Administración pública,"El presente proyecto tiene por objeto modificar la Ley 1014 del 2006 ""De fomento a la cultura del emprendimiento"", con el fin de realizar reajustes constitucionales para el fortalecimiento del emprendimiento en Colombia. [Cultura del emprendimiento]",7/20/2019,Radicado - Gaceta: S/N,Sin anotaciones,8/25/2020,Publicada Ponencia Segundo Debate - Gaceta: 771/20,Segundo debate,"Alejandro Corrales Escobar, Amanda Rocío González Rodríguez, Bérner León Zambrano Eraso, John Milton Rodríguez González, Eduardo Emilio Pacheco Cuello, Soledad Tamayo Tamayo, Guillermo García Realpe, Daira De Jesús Galvis Méndez, Richard Alfonso Aguilar Villa, Aída Yolanda Avella Esquivel, Jorge Enrique Robledo Castillo, Israel Alberto Zúñiga Iriarte, Sandra Ramírez Lobo Silva, Antonio Eresmid Sanguino Páez, José Aulo Polo Narváez, Luis Iván Marulanda Gómez, Jorge Eduardo Londoño Ulloa, César Augusto Ortiz Zorro, Sandra Liliana Ortiz Nova",ppor-medio-de-la-cual-se-modifica-la-ley-1014-de-2006-y-se-dictan-otras-disposicionesemprendimiento/9988,"Por medio de la cual se modifica la Ley 1014 de 2006 y se dictan otras disposiciones.[Emprendimiento] El presente proyecto tiene por objeto modificar la Ley 1014 del 2006 ""De fomento a la cultura del emprendimiento"", con el fin de realizar reajustes constitucionales para el fortalecimiento del emprendimiento en Colombia. [Cultura del emprendimiento]",0.1270125523,0,0.901279565,0.2903007737,0,0.1609233475,0.2741552353,0,0,0,0.2946621519,0.4044975556,0,0.1488556894,0,0.6407917444,1.264515053,1.030546345,0,0,0.0249521943,3.228057557,4.272345514,0.3712265507,0.593387744,topic_articul_codig_civil,2019-07-20,2020-08-25,Archived,Transit of Legislation
21,"Por la cual se reglamenta el ejercicio de la alergología clínica, sus procedimientos y se dictan otras disposiciones, [Reglamenta la alergología clínica]",Jul 2019 - Jul 2020,Legislativa,Proyecto de Ley,Profesiones,Seguridad Social y salud,"Una normatividad clara en el hacer de los programas en Alergología Clínica (Alergología) genera una mejor atención y un compromiso social, tanto del estado como de los profesionales en salud, para la mejor atención del paciente con enfermedad alérgica.",11/28/2019,Radicado - Gaceta: S/N,Sin anotaciones,6/10/2020,Retirado por el Autor - Gaceta: S/N,Art 155 Ley 5 de 1992,Gabriel Jaime Velasco Ocampo,ppor-la-cual-se-reglamenta-el-ejercicio-de-la-alergologia-clinica-sus-procedimientos-y-se-dictan-otras-disposiciones-reglamenta-la-alergologia-clinica/10500,"Por la cual se reglamenta el ejercicio de la alergología clínica, sus procedimientos y se dictan otras disposiciones, [Reglamenta la alergología clínica] Una normatividad clara en el hacer de los programas en Alergología Clínica (Alergología) genera una mejor atención y un compromiso social, tanto del estado como de los profesionales en salud, para la mejor atención del paciente con enfermedad alérgica.",0,9.475664701,0,0,0,0,0,0,0.4196600701,0,0,0,0,0,0,0,0,0,0,0.04220635875,0,1.365492317,0,19.94532125,0,topic_profesion_etic_profesional,2019-11-28,2020-06-10,Archived,Author's Withdrawal
22,Por medio de la cual se reforma la Ley 115 de 1994 en lo pertinente con educación inicial y se dictan otras disposiciones. [Educación inicial],Jul  2021 - Jul 2022,Legislativa,Proyecto de Ley,"Educación, cultura, ciencia y tecnología",Familia,La presente Ley tiene por objeto incluir la educación inicial como parte de la educación formal del sistema educativo colombiano.,8/6/2021,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2022,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"Iván Darío Agudelo Zapata, Carlos Felipe Mejía Mejía, María Del Rosario Guerra De La Espriella, Ruby Helena Chagüí Spath, Julián Bedoya Pulgarín, Emeterio José Montes Castro, Soledad Tamayo Tamayo, Enrique Cabrales Baquero, Milton Hugo Angulo Viveros, John Milton Rodríguez González, Diego Javier Osorio Jiménez, Johny John Moisés Besaile Fayad, John Harold Suárez Vargas, Antonio Luis Toño Zabaraín Guevara, Ana María Castañeda Gómez, Amanda Rocío González Rodríguez",ppor-medio-de-la-cual-se-reforma-la-ley-115-de-1994-en-lo-pertinente-con-educacion-inicial-y-se-dictan-otras-disposiciones-educacion-inicial/11780,Por medio de la cual se reforma la Ley 115 de 1994 en lo pertinente con educación inicial y se dictan otras disposiciones. [Educación inicial] La presente Ley tiene por objeto incluir la educación inicial como parte de la educación formal del sistema educativo colombiano.,0,0,0,30.79815726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3514247039,0,0.09412271607,topic_educ_superior_institu,2021-08-06,2022-06-20,Archived,Transit of Legislation
23,Por medio de la cual se crean medidas para la protección y seguridad de los ciclistas en el país y se dictan otras disposiciones. [Protección y seguridad de los ciclistas],Jul  2021 - Jul 2022,Legislativa,Proyecto de Ley,Tránsito y transporte,Bienestar y pobreza,"Crear medidas que generen la protección y seguridad de los biciusuarios, que permitan el uso seguro de la bicicleta en el territorio nacional y que contrarresten el hurto de bicicletas, la comercialización ilegal de estas y de sus partes.",8/18/2021,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2022,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"Carlos Eduardo Guevara Villabón, Ana Paola Agudelo García, Aydeé Lizarazo Cubillos, Irma Luz Herrera Rodríguez",ppor-medio-de-la-cual-se-crean-medidas-para-la-proteccion-y-seguridad-de-los-ciclistas-en-el-pais-y-se-dictan-otras-disposiciones-proteccion-y-seguridad-de-los-ciclistas/12036,"Por medio de la cual se crean medidas para la protección y seguridad de los ciclistas en el país y se dictan otras disposiciones. [Protección y seguridad de los ciclistas] Crear medidas que generen la protección y seguridad de los biciusuarios, que permitan el uso seguro de la bicicleta en el territorio nacional y que contrarresten el hurto de bicicletas, la comercialización ilegal de estas y de sus partes.",0.1928413521,0,0.1539899242,0,0,0,0,0.4857373384,0.1590964014,0,0,0,0,0,0,0,0,0.1741070008,0,0,0.6292604432,9.355886952,0,0,31.35782837,topic_segur_vial_transit,2021-08-18,2022-06-20,Archived,Transit of Legislation
