,Año,Autoridad Ambiental,NOMBRE/RAZÓN SOCIAL,PERSONA NATURAL O JURÍDICA,REPRESENTANTE LEGAL,TIPO DE AUTORIZACIÓN / ENTIDAD QUE OTORGA,No. PERMISO/ LICENCIA AMBIENTAL/ SANCIONATORIO,FECHA DE OTORGAMIENTO,VIGENCIA (meses),TIPO DE CAZA,VALOR TIPO DE CAZA,ESPECIE O GRUPO TAXONÓMICO,ORDEN,CLASE,No. INDIVIDUOS y/o MUESTRAS APROBADOS,DEPARTAMENTO,MUNICIPIO,No. CERTIFICADO SiB,ESTADO DE CONSERVACIÓN DE LA ESPECIE,ESTADO DE CONSERVACIÓN DEL HÁBITAT,PRESIÓN POR USO,COEFICIENTE BIÓTICO (Cb),NACIONALIDAD (N),GRUPO TRÓFICO (Gt),"COEFICIENTE DE VALORACIÓN 
(V)",FACTOR REGIONAL (FR),No. ESPECÍMENES O MUESTRAS (Es),UNIDAD DE Es,TARIFA MÍNIMA (TM),COSTO DE IMPLEMENTACIÓN (CI),MONTO A PAGAR (MP),RECLAMACIONES,MP DESPUÉS DE RECLAMACIÓN,RECAUDO
1302,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Leptodactylus fuscus,Anura,Amphibia,11,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,11,Individuo,"$    11,318.00","$    30,652.00","$    74,698.80",No,74698.8,"$    74,698.80"
1303,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Leptodactylus insularum,Squamata,Sauropsida,11,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,11,Individuo,"$    11,318.00","$    30,652.00","$    74,698.80",No,74698.8,"$    74,698.80"
1304,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Leptodeira septentrionalis,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,"$    6,790.80"
1305,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Leptopogon superciliaris,Columbiformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1306,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Leptotila plumbeiceps,Columbiformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1307,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Leptotila verreauxi,Apodiformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1308,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Lesbia nuna,Anura,Amphibia,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,"Altos niveles de tráfico ilegal a escala regional o nacional, y/o sujeta a tráfico ilegal internacional, o incluida en los apéndices I o II de CITES.",1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,"$    10,865.28"
1309,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Leucostethus fraterdanieli,Anura,Amphibia,7,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,1.0,1.0,1.2,7,Individuo,"$    11,318.00","$    30,652.00","$    95,071.20",No,95071.2,"$    95,071.20"
1310,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Lithobates catesbeianus,Passeriformes,Aves,85,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,85,Individuo,"$    11,318.00","$    30,652.00","$    577,218.00",No,577218,"$    577,218.00"
1311,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Lonchura malacca,Galbuliformes,Aves,10,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,10,Individuo,"$    11,318.00","$    30,652.00","$    54,326.40",No,54326.399999999994,"$    54,326.40"
1312,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Malacoptila mystacalis,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1313,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Manacus manacus,Squamata,Sauropsida,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1314,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Marisora falconensis,Didelphimorphia,Mammalia,3,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,3,Individuo,"$    11,318.00","$    30,652.00","$    20,372.40",No,20372.4,"$    20,372.40"
1315,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Marmosa robinsoni,Didelphimorphia,Mammalia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1316,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Marmosops caucae,Didelphimorphia,Mammalia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1317,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Marmosops M.parvidens,Squamata,Sauropsida,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,"$    10,865.28"
1318,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Mastigodryas danieli,Artiodactyla,Mammalia,3,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,1.0,1.0,1.2,3,Individuo,"$    11,318.00","$    30,652.00","$    40,744.80",No,40744.8,"$    40,744.80"
1319,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Mazama rufina,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Vulnerable (VU),Buen estado de conservación,No hay presión por uso,4,0,0.8,1.0,1.92,1,Individuo,"$    11,318.00","$    30,652.00","$    21,730.56",No,21730.559999999998,"$    21,730.56"
1320,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Mecocerculus leucophris,Coraciiformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1321,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Megaceryle torquata,Passeriformes,Aves,6,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,6,Individuo,"$    11,318.00","$    30,652.00","$    32,595.84",No,32595.839999999997,"$    32,595.84"
1322,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Megarynchus pitangua,Strigiformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1323,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Megascops choliba,Piciformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,"Altos niveles de tráfico ilegal a escala regional o nacional, y/o sujeta a tráfico ilegal internacional, o incluida en los apéndices I o II de CITES.",1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1324,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Melanerpes formicivorus,Piciformes,Aves,10,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,10,Individuo,"$    11,318.00","$    30,652.00","$    54,326.40",No,54326.399999999994,"$    54,326.40"
1325,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Melanerpes rubricapillus,Apodiformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1326,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Metallura tyrianthina,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,"Altos niveles de tráfico ilegal a escala regional o nacional, y/o sujeta a tráfico ilegal internacional, o incluida en los apéndices I o II de CITES.",1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1327,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Microcerculus marginatus,Rodentia,Mammalia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1328,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Microryzomys sp,Falconiformes,Aves,4,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,4,Individuo,"$    11,318.00","$    30,652.00","$    21,730.56",No,21730.559999999998,"$    21,730.56"
1329,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Milvago chimachima,Passeriformes,Aves,5,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,"Altos niveles de tráfico ilegal a escala regional o nacional, y/o sujeta a tráfico ilegal internacional, o incluida en los apéndices I o II de CITES.",1,0,0.8,1.0,0.48,5,Individuo,"$    11,318.00","$    30,652.00","$    27,163.20",No,27163.199999999997,"$    27,163.20"
1330,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Mimus gilvus,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,"$    6,790.80"
1331,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Mionectes oleagineus,Chiroptera,Mammalia,3,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,3,Individuo,"$    11,318.00","$    30,652.00","$    16,297.92",No,16297.919999999998,"$    16,297.92"
1332,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Molossus molossus,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,"$    6,790.80"
1333,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Molothrus bonariensis,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1334,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Molothrus oryzivorus,Coraciiformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1335,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Momotus aequatorialis,Coraciiformes,Aves,3,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,3,Individuo,"$    11,318.00","$    30,652.00","$    16,297.92",No,16297.919999999998,"$    16,297.92"
1336,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Momotus subrufescens,Passeriformes,Aves,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,"$    10,865.28"
1337,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myiarchus cephalotes,Passeriformes,Aves,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,"$    10,865.28"
1338,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myiobius villosus,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1339,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myioborus miniatus,Passeriformes,Aves,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,"$    10,865.28"
1340,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myioborus ornatus,Passeriformes,Aves,7,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,7,Individuo,"$    11,318.00","$    30,652.00","$    38,028.48",No,38028.479999999996,"$    38,028.48"
1341,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myiodynastes chrysocephalus,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1342,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myiodynastes maculatus,Passeriformes,Aves,3,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,0.8,1.0,0.96,3,Individuo,"$    11,318.00","$    30,652.00","$    32,595.84",No,32595.839999999997,"$    32,595.84"
1343,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myiopagis viridicata,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1344,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myiotheretes striaticollis,Passeriformes,Aves,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,"$    10,865.28"
1345,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myiothlypis coronata,Passeriformes,Aves,3,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,3,Individuo,"$    11,318.00","$    30,652.00","$    16,297.92",No,16297.919999999998,"$    16,297.92"
1346,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myiothlypis fulvicauda,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,"$    5,432.64"
1347,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myiothlypis nigrocristata,Passeriformes,Aves,10,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,10,Individuo,"$    11,318.00","$    30,652.00","$    54,326.40",No,54326.399999999994,"$    54,326.40"
1348,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myiozetetes cayanensis,Chiroptera,Mammalia,6,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,6,Individuo,"$    11,318.00","$    30,652.00","$    32,595.84",No,32595.839999999997,"$    32,595.84"
1349,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myotis caucensis,Chiroptera,Mammalia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,"$    6,790.80"
1350,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myotis cf. riparius,Chiroptera,Mammalia,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,2,Individuo,"$    11,318.00","$    30,652.00","$    13,581.60",No,13581.6,"$    13,581.60"
1351,2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Myotis Keaysi,Carnivora,Mammalia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,"$    6,790.80"
